airline,flightNumber,origin,destination,daysOfWeek,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,scheduledDepartureTime,scheduledArrivalTime,flightTime,flightTimeMinutes,rate
Jet Airways,833,Bengaluru,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,21:55,03:00,180.00,6120
IndiGo,2808,Bengaluru,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,21:55,03:00,180.00,6120
IndiGo,136,Guwahati,Chennai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,18:55,22:05,03:10,190.00,6460
IndiGo,5913,Delhi,Calicut,"Sunday,Monday,Tuesday,Thursday,Friday,Saturday",Y,Y,N,Y,Y,Y,Y,18:55,22:05,03:10,190.00,6460
Jet Airways,616,Kolkata,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,22:10,03:15,195.00,6630
GoAir,806,Lucknow,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,22:55,04:00,240.00,2750
SpiceJet,2034,Dehradun,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,19:45,00:45,45.00,1530
IndiGo,7967,Visakhapatnam,Rajahmundry,"Sunday,Friday",N,N,N,N,Y,N,Y,19:00,19:55,00:55,55.00,1870
Alliance Air (India),521,Bengaluru,Chennai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,19:00,19:55,00:55,55.00,1870
IndiGo,7967,Visakhapatnam,Rajahmundry,"Monday,Tuesday,Wednesday,Thursday,Saturday",Y,Y,Y,Y,N,Y,N,19:00,19:55,00:55,55.00,1870
IndiGo,6143,Chennai,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:00,01:00,60.00,2040
GoAir,294,Bengaluru,Hyderabad,Tuesday,N,Y,N,N,N,N,N,19:00,20:05,01:05,65.00,2210
IndiGo,6663,Kolkata,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:05,01:05,65.00,2210
SpiceJet,1216,Bengaluru,Madurai,Monday,Y,N,N,N,N,N,N,19:00,20:10,01:10,70.00,2380
SpiceJet,1216,Bengaluru,Madurai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,19:00,20:10,01:10,70.00,2380
IndiGo,7149,Chennai,Vijayawada,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:10,01:10,70.00,2380
IndiGo,986,Kochi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:15,01:15,75.00,2550
IndiGo,6174,Hyderabad,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:15,01:15,75.00,2550
SpiceJet,3432,Coimbatore,Bengaluru,Friday,N,N,N,N,Y,N,N,19:00,20:15,01:15,75.00,2550
SpiceJet,3478,Thiruvananthapuram,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,19:00,20:20,01:20,80.00,2720
SpiceJet,231,Mumbai,Ahmedabad,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,19:00,20:20,01:20,80.00,2720
SpiceJet,3251,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:20,01:20,80.00,2720
IndiGo,776,Visakhapatnam,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:20,01:20,80.00,2720
Alliance Air (India),646,Dehradun,Delhi,"Sunday,Tuesday,Thursday,Saturday",N,Y,N,Y,N,Y,Y,19:00,20:20,01:20,80.00,2720
IndiGo,237,Ahmedabad,Jaipur,Monday,Y,N,N,N,N,N,N,19:00,20:25,01:25,85.00,2890
IndiGo,237,Ahmedabad,Jaipur,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,19:00,20:25,01:25,85.00,2890
IndiGo,475,Thiruvananthapuram,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:25,01:25,85.00,2890
SpiceJet,2781,Bengaluru,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:25,01:25,85.00,2890
IndiGo,623,Delhi,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:25,01:25,85.00,2890
SpiceJet,4032,Guwahati,Kolkata,"Sunday,Tuesday,Thursday",N,Y,N,Y,N,N,Y,19:00,20:25,01:25,85.00,2890
IndiGo,7153,Indore,Surat,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:25,01:25,85.00,2890
SpiceJet,2960,Hyderabad,Visakhapatnam,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:25,01:25,85.00,2890
TruJet,183,Ahmedabad,Aurangabad,"Monday,Tuesday,Wednesday,Friday,Saturday",Y,Y,Y,N,Y,Y,N,19:00,20:30,01:30,90.00,3060
Alliance Air (India),896,Goa,Mysore,Monday,Y,N,N,N,N,N,N,19:00,20:30,01:30,90.00,3060
IndiGo,7274,Hyderabad,Chennai,Wednesday,N,N,Y,N,N,N,N,19:00,20:30,01:30,90.00,3060
TruJet,203,Hyderabad,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:30,01:30,90.00,3060
GoAir,242,Pune,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",Y,Y,Y,Y,N,Y,Y,19:00,20:30,01:30,90.00,3060
IndiGo,997,Kolkata,Lucknow,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:30,01:30,90.00,3060
IndiGo,231,Hyderabad,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:35,01:35,95.00,3230
Air India,629,Mumbai,Nagpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:35,01:35,95.00,3230
Air India,629,Mumbai,MIHAN,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:35,01:35,95.00,3230
Air India,629,Mumbai,Nagpur,"Tuesday,Wednesday,Friday,Saturday",N,Y,Y,N,Y,Y,N,19:00,20:35,01:35,95.00,3230
Air India,629,Mumbai,MIHAN,"Tuesday,Wednesday,Friday,Saturday",N,Y,Y,N,Y,Y,N,19:00,20:35,01:35,95.00,3230
IndiGo,6141,Delhi,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:35,01:35,95.00,3230
Akasa Air,1306,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:35,01:35,95.00,3230
SpiceJet,2790,Bengaluru,Aurangabad,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",Y,N,Y,Y,Y,Y,Y,19:00,20:40,01:40,100.00,3400
Vistara,966,Ahmedabad,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:40,01:40,100.00,3400
GoAir,709,Ahmedabad,Hyderabad,Saturday,N,N,N,N,N,Y,N,19:00,20:40,01:40,100.00,3400
IndiGo,2254,Delhi,Surat,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:40,01:40,100.00,3400
Jet Airways,167,Delhi,Udaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:45,01:45,105.00,3570
IndiGo,6965,Bengaluru,Raipur,Saturday,N,N,N,N,N,Y,N,19:00,20:45,01:45,105.00,3570
IndiGo,6965,Bengaluru,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",Y,Y,Y,Y,Y,N,Y,19:00,20:45,01:45,105.00,3570
Vistara,798,Raipur,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:45,01:45,105.00,3570
IndiGo,6031,Jaipur,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:45,01:45,105.00,3570
IndiGo,2527,Delhi,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:45,01:45,105.00,3570
IndiGo,992,Ahmedabad,Goa,"Sunday,Tuesday,Thursday,Saturday",N,Y,N,Y,N,Y,Y,19:00,20:45,01:45,105.00,3570
IndiGo,992,Ahmedabad,Goa,"Monday,Wednesday,Friday",Y,N,Y,N,Y,N,N,19:00,20:45,01:45,105.00,3570
Air India,652,Mumbai,Visakhapatnam,"Sunday,Monday,Tuesday,Wednesday,Thursday",Y,Y,Y,Y,N,N,Y,19:00,20:50,01:50,110.00,3740
IndiGo,885,Raipur,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:50,01:50,110.00,3740
Air India,416,Patna,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:55,01:55,115.00,3910
SpiceJet,449,Bengaluru,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:55,01:55,115.00,3910
SpiceJet,245,Mumbai,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:55,01:55,115.00,3910
Air India,853,Delhi,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,21:00,02:00,120.00,4080
Air India,420,Surat,Delhi,Saturday,N,N,N,N,N,Y,N,19:00,21:00,02:00,120.00,4080
Alliance Air (India),888,Pune,Nasik,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,21:00,02:00,120.00,4080
Jet Airways,171,Delhi,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,21:05,02:05,125.00,4250
SpiceJet,6245,Mumbai,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,21:05,02:05,125.00,4250
IndiGo,885,Raipur,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,21:05,02:05,125.00,4250
Air India,624,Delhi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,21:10,02:10,130.00,4420
IndiGo,528,Pune,Delhi,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,19:00,21:10,02:10,130.00,4420
Air India,853,Delhi,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",Y,Y,Y,Y,N,Y,Y,19:00,21:10,02:10,130.00,4420
Air India,888,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,21:15,02:15,135.00,4590
Jetlite,309,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,21:15,02:15,135.00,4590
IndiGo,2029,Delhi,Bhubaneswar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,21:15,02:15,135.00,4590
Air India,624,Delhi,Mumbai,"Monday,Wednesday,Thursday,Friday,Saturday",Y,N,Y,Y,Y,Y,N,19:00,21:15,02:15,135.00,4590
Air India,624,Delhi,Mumbai,"Sunday,Tuesday",N,Y,N,N,N,N,Y,19:00,21:15,02:15,135.00,4590
Jet Airways,309,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,21:20,02:20,140.00,4760
IndiGo,6203,Mumbai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,21:20,02:20,140.00,4760
GoAir,414,Hyderabad,Guwahati,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,19:00,21:30,02:30,150.00,5100
AirAsia India,755,Hyderabad,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,21:30,02:30,150.00,5100
SpiceJet,467,Mumbai,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,21:30,02:30,150.00,5100
IndiGo,481,Bengaluru,Jaipur,Monday,Y,N,N,N,N,N,N,19:00,21:35,02:35,155.00,5270
IndiGo,481,Bengaluru,Jaipur,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,19:00,21:35,02:35,155.00,5270
IndiGo,5115,Kolkata,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,21:35,02:35,155.00,5270
GoAir,274,Bengaluru,Patna,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,19:00,21:40,02:40,160.00,5440
SpiceJet,256,Patna,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,21:50,02:50,170.00,5780
IndiGo,2029,Chennai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,22:00,03:00,180.00,6120
SpiceJet,692,Guwahati,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",Y,Y,Y,Y,Y,N,Y,19:00,22:05,03:05,185.00,6290
AirAsia India,679,Guwahati,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,22:10,03:10,190.00,6460
AirAsia India,1335,Goa,Bengaluru,Monday,Y,N,N,N,N,N,N,19:05,20:00,00:55,55.00,1870
IndiGo,628,Rajkot,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,20:05,01:00,60.00,2040
IndiGo,516,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,20:15,01:10,70.00,2380
IndiGo,3107,Lucknow,Delhi,Sunday,N,N,N,N,N,N,Y,19:05,20:15,01:10,70.00,2380
IndiGo,5361,Amritsar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,20:15,01:10,70.00,2380
IndiGo,7364,Kannur International Airport,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,20:15,01:10,70.00,2380
SpiceJet,3787,Bhopal,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,20:20,01:15,75.00,2550
IndiGo,5033,Amritsar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,20:20,01:15,75.00,2550
AirAsia India,2381,Chennai,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,20:25,01:20,80.00,2720
IndiGo,628,Mumbai,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,20:30,01:25,85.00,2890
IndiGo,237,Ahmedabad,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,20:30,01:25,85.00,2890
IndiGo,167,Hyderabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,20:30,01:25,85.00,2890
Alliance Air (India),657,Mumbai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,20:30,01:25,85.00,2890
SpiceJet,5504,Ahmedabad,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,20:30,01:25,85.00,2890
IndiGo,6527,Jammu,Delhi,"Sunday,Monday,Wednesday,Thursday,Friday",Y,N,Y,Y,Y,N,Y,19:05,20:30,01:25,85.00,2890
SpiceJet,445,Chennai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,20:35,01:30,90.00,3060
AirAsia India,1569,Delhi,Surat,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,20:35,01:30,90.00,3060
IndiGo,6031,Ahmedabad,Delhi,Saturday,N,N,N,N,N,Y,N,19:05,20:35,01:30,90.00,3060
IndiGo,6031,Srinagar,Delhi,Saturday,N,N,N,N,N,Y,N,19:05,20:35,01:30,90.00,3060
IndiGo,6031,Srinagar,Delhi,Thursday,N,N,N,Y,N,N,N,19:05,20:35,01:30,90.00,3060
IndiGo,622,Bengaluru,Visakhapatnam,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,19:05,20:40,01:35,95.00,3230
IndiGo,5441,Nagpur,Delhi,Saturday,N,N,N,N,N,Y,N,19:05,20:45,01:40,100.00,3400
IndiGo,5441,MIHAN,Delhi,Saturday,N,N,N,N,N,Y,N,19:05,20:45,01:40,100.00,3400
AirAsia India,2383,Chennai,Bhubaneswar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,20:50,01:45,105.00,3570
IndiGo,3107,Lucknow,Delhi,"Monday,Friday",Y,N,N,N,Y,N,N,19:05,20:50,01:45,105.00,3570
Jet Airways,136,Bagdogra,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,20:55,01:50,110.00,3740
IndiGo,828,Bengaluru,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,20:55,01:50,110.00,3740
IndiGo,708,Indore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,21:00,01:55,115.00,3910
Jet Airways,467,Mumbai,Chennai,"Sunday,Thursday,Friday,Saturday",N,N,N,Y,Y,Y,Y,19:05,21:10,02:05,125.00,4250
IndiGo,6928,Guwahati,Patna,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,21:10,02:05,125.00,4250
IndiGo,2014,Delhi,Bhubaneswar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,21:15,02:10,130.00,4420
IndiGo,7225,Hyderabad,Kannur International Airport,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,21:15,02:10,130.00,4420
AirAsia India,549,Ranchi,Delhi,"Sunday,Thursday,Saturday",N,N,N,Y,N,Y,Y,19:05,21:15,02:10,130.00,4420
Air India,840,Hyderabad,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,21:25,02:20,140.00,4760
IndiGo,5201,Bhubaneswar,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,21:30,02:25,145.00,4930
Vistara,652,Chandigarh,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,21:35,02:30,150.00,5100
AirAsia India,797,Goa,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,21:55,02:50,170.00,5780
AirAsia India,2462,Guwahati,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:05,22:00,02:55,175.00,5950
IndiGo,189,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:10,19:55,00:45,45.00,1530
SpiceJet,3084,Bengaluru,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:10,20:00,00:50,50.00,1700
GoAir,107,Delhi,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:10,20:05,00:55,55.00,1870
IndiGo,274,Rajkot,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:10,20:10,01:00,60.00,2040
IndiGo,2251,Delhi,Lucknow,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:10,20:15,01:05,65.00,2210
IndiGo,5222,Rajkot,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:10,20:20,01:10,70.00,2380
Jet Airways,707,Ahmedabad,Indore,"Wednesday,Friday,Saturday",N,N,Y,N,Y,Y,N,19:10,20:25,01:15,75.00,2550
AirAsia India,360,Hyderabad,Chennai,"Sunday,Monday,Tuesday,Thursday,Friday,Saturday",Y,Y,N,Y,Y,Y,Y,19:10,20:30,01:20,80.00,2720
IndiGo,7275,Chandigarh,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:10,20:30,01:20,80.00,2720
IndiGo,7275,Chandigarh,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",Y,Y,Y,Y,Y,N,Y,19:10,20:30,01:20,80.00,2720
IndiGo,7116,Hyderabad,Tirupati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:10,20:35,01:25,85.00,2890
Air India,545,Chennai,Hyderabad,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",Y,N,Y,Y,Y,Y,Y,19:10,20:35,01:25,85.00,2890
SpiceJet,3431,Bengaluru,Vijayawada,"Tuesday,Wednesday",N,Y,Y,N,N,N,N,19:10,20:35,01:25,85.00,2890
SpiceJet,3431,Bengaluru,Vijayawada,"Sunday,Thursday,Friday,Saturday",N,N,N,Y,Y,Y,Y,19:10,20:35,01:25,85.00,2890
SpiceJet,4052,Hyderabad,Tirupati,"Monday,Wednesday,Friday",Y,N,Y,N,Y,N,N,19:10,20:35,01:25,85.00,2890
IndiGo,6741,Coimbatore,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:10,20:35,01:25,85.00,2890
Air India,489,Delhi,Surat,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,19:10,20:40,01:30,90.00,3060
GoAir,182,Delhi,Varanasi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:10,20:40,01:30,90.00,3060
SpiceJet,2438,Delhi,Bhopal,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",Y,Y,Y,Y,Y,N,Y,19:10,20:40,01:30,90.00,3060
IndiGo,7275,Chandigarh,Jaipur,"Monday,Wednesday,Friday,Saturday",Y,N,Y,N,Y,Y,N,19:10,20:40,01:30,90.00,3060
IndiGo,7569,Raipur,Bhopal,"Sunday,Tuesday,Thursday,Saturday",N,Y,N,Y,N,Y,Y,19:10,20:40,01:30,90.00,3060
Jet Airways,418,Mumbai,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:10,20:45,01:35,95.00,3230
GoAir,364,Mumbai,Ahmedabad,Saturday,N,N,N,N,N,Y,N,19:10,20:45,01:35,95.00,3230
GoAir,364,Mumbai,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",Y,Y,Y,Y,Y,N,Y,19:10,20:45,01:35,95.00,3230
SpiceJet,6275,Udaipur,Jaipur,"Sunday,Tuesday,Thursday,Friday",N,Y,N,Y,Y,N,Y,19:10,20:50,01:40,100.00,3400
SpiceJet,6275,Jabalpur,Jaipur,"Monday,Wednesday,Saturday",Y,N,Y,N,N,Y,N,19:10,20:50,01:40,100.00,3400
Air India,531,Delhi,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:10,20:50,01:40,100.00,3400
Akasa Air,1334,Delhi,Ahmedabad,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",Y,N,Y,Y,Y,Y,Y,19:10,20:50,01:40,100.00,3400
IndiGo,5313,Mumbai,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:10,20:55,01:45,105.00,3570
Akasa Air,1334,Delhi,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:10,20:55,01:45,105.00,3570
